country,Region,county,species,Mean,Rank,% of gardens,
England,NRO,SOUTH YORKSHIRE,Willow_tit,0.02,42,1.19,
England,NRO,SOUTH YORKSHIRE,Marsh_tit,0.01,43,0.98,
England,NRO,SOUTH YORKSHIRE,Moorhen,0.01,44,0.55,
England,NRO,SOUTH YORKSHIRE,Grey_wagtail,0.01,45,0.94,
England,NRO,SOUTH YORKSHIRE,Kestrel,0.01,46,1.02,
England,NRO,SOUTH YORKSHIRE,Brambling,0.01,47,0.56,
England,NRO,SOUTH YORKSHIRE,Grey_heron,0.01,48,0.81,
England,NRO,SOUTH YORKSHIRE,Reed_bunting,0.01,49,0.30,
England,NRO,SOUTH YORKSHIRE,Lesser_spotted_woodpecker,0.01,50,0.60,
England,NRO,SOUTH YORKSHIRE,Chiffchaff,0.00,51,0.26,
England,NRO,SOUTH YORKSHIRE,Yellowhammer,0.00,52,0.30,
England,NRO,SOUTH YORKSHIRE,Waxwing,0.00,53,0.09,
England,NRO,SOUTH YORKSHIRE,Linnet,0.00,53,0.13,
England,NRO,SOUTH YORKSHIRE,Barn_owl,0.00,55,0.21,
England,NRO,SOUTH YORKSHIRE,Herring_gull,0.00,56,0.13,
England,NRO,SOUTH YORKSHIRE,Corn_bunting,0.00,57,0.13,
England,NRO,SOUTH YORKSHIRE,Green_woodpecker,0.00,58,0.13,
England,NRO,SOUTH YORKSHIRE,Red_legged_partridge,0.00,59,0.04,
England,NRO,SOUTH YORKSHIRE,Lapwing,0.00,60,0.09,
England,NRO,SOUTH YORKSHIRE,Little_owl,0.00,60,0.09,
England,NRO,SOUTH YORKSHIRE,Tawny_owl,0.00,62,0.04,
England,NRO,SOUTH YORKSHIRE,Ring_necked_parakeet,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Lesser_black_backed_gull,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Grey_partridge,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Hooded_crow,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Buzzard,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Meadow_pipit,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Great_black_backed_gull,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Skylark,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Red_kite,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Black_redstart,0.00,63,0.00,
England,NRO,SOUTH YORKSHIRE,Raven,0.00,63,0.00,
England,NRO,TYNE AND WEAR,Starling,4.37,1,49.37,
England,NRO,TYNE AND WEAR,House_Sparrow,3.68,2,61.99,
England,NRO,TYNE AND WEAR,Blackbird,3.07,3,93.00,
England,NRO,TYNE AND WEAR,Blue_Tit,2.03,4,76.08,
England,NRO,TYNE AND WEAR,Woodpigeon,1.50,5,62.06,
England,NRO,TYNE AND WEAR,Collared_Dove,1.38,6,55.75,
England,NRO,TYNE AND WEAR,Goldfinch,1.16,7,23.20,
England,NRO,TYNE AND WEAR,Magpie,1.06,8,54.34,
England,NRO,TYNE AND WEAR,Feral_pigeon,0.95,9,22.97,
England,NRO,TYNE AND WEAR,Great_Tit,0.95,10,44.20,
England,NRO,TYNE AND WEAR,Robin,0.91,11,70.98,
England,NRO,TYNE AND WEAR,Dunnock,0.90,12,47.16,
England,NRO,TYNE AND WEAR,Greenfinch,0.86,13,28.03,
England,NRO,TYNE AND WEAR,Coal_Tit,0.79,14,40.63,
England,NRO,TYNE AND WEAR,Chaffinch,0.72,15,27.90,
England,NRO,TYNE AND WEAR,Long_tailed_tit,0.72,16,15.50,
England,NRO,TYNE AND WEAR,Jackdaw,0.71,17,20.31,
England,NRO,TYNE AND WEAR,Carrion_crow,0.36,18,17.60,
England,NRO,TYNE AND WEAR,Wren,0.28,19,24.65,
England,NRO,TYNE AND WEAR,Common_gull,0.19,20,4.86,
England,NRO,TYNE AND WEAR,Song_Thrush,0.19,21,14.86,
England,NRO,TYNE AND WEAR,Bullfinch,0.12,22,5.81,
England,NRO,TYNE AND WEAR,Pheasant,0.11,23,4.12,
England,NRO,TYNE AND WEAR,Great_spotted_woodpecker,0.08,24,6.62,
England,NRO,TYNE AND WEAR,Tree_sparrow,0.08,25,1.84,
England,NRO,TYNE AND WEAR,Herring_gull,0.06,26,2.80,
England,NRO,TYNE AND WEAR,Siskin,0.06,27,2.28,
England,NRO,TYNE AND WEAR,Sparrowhawk,0.06,28,5.61,
England,NRO,TYNE AND WEAR,Black_headed_gull,0.04,29,0.96,
England,NRO,TYNE AND WEAR,Mallard,0.04,30,0.44,
England,NRO,TYNE AND WEAR,Rook,0.04,31,1.32,
England,NRO,TYNE AND WEAR,Nuthatch,0.04,31,2.80,
England,NRO,TYNE AND WEAR,Redwing,0.03,33,0.52,
England,NRO,TYNE AND WEAR,Mistle_thrush,0.02,34,1.62,
England,NRO,TYNE AND WEAR,Goldcrest,0.02,35,1.99,
England,NRO,TYNE AND WEAR,Jay,0.02,36,1.25,
England,NRO,TYNE AND WEAR,Blackcap,0.02,36,1.47,
England,NRO,TYNE AND WEAR,Treecreeper,0.01,38,1.40,
England,NRO,TYNE AND WEAR,Grey_wagtail,0.01,39,1.03,
England,NRO,TYNE AND WEAR,Stock_dove,0.01,40,0.59,
England,NRO,TYNE AND WEAR,Pied_wagtail,0.01,40,0.81,
England,NRO,TYNE AND WEAR,Kestrel,0.01,42,0.96,
England,NRO,TYNE AND WEAR,Yellowhammer,0.01,43,0.52,
England,NRO,TYNE AND WEAR,Lesser_spotted_woodpecker,0.01,44,0.66,
England,NRO,TYNE AND WEAR,Moorhen,0.00,45,0.29,
England,NRO,TYNE AND WEAR,Willow_tit,0.00,46,0.37,
England,NRO,TYNE AND WEAR,Grey_heron,0.00,46,0.44,
England,NRO,TYNE AND WEAR,Reed_bunting,0.00,48,0.15,
England,NRO,TYNE AND WEAR,Green_woodpecker,0.00,48,0.29,
England,NRO,TYNE AND WEAR,Brambling,0.00,50,0.15,
England,NRO,TYNE AND WEAR,Marsh_tit,0.00,51,0.15,
England,NRO,TYNE AND WEAR,Red_kite,0.00,51,0.15,
England,NRO,TYNE AND WEAR,Fieldfare,0.00,51,0.15,
England,NRO,TYNE AND WEAR,Raven,0.00,51,0.15,
England,NRO,TYNE AND WEAR,Redpoll,0.00,55,0.07,
England,NRO,TYNE AND WEAR,Linnet,0.00,55,0.07,
England,NRO,TYNE AND WEAR,Ring_necked_parakeet,0.00,57,0.07,
England,NRO,TYNE AND WEAR,Chiffchaff,0.00,57,0.07,
England,NRO,TYNE AND WEAR,Buzzard,0.00,57,0.07,
England,NRO,TYNE AND WEAR,Lesser_black_backed_gull,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Tawny_owl,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Grey_partridge,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Waxwing,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Hooded_crow,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Meadow_pipit,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Great_black_backed_gull,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Lapwing,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Corn_bunting,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Skylark,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Little_owl,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Barn_owl,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Black_redstart,0.00,60,0.00,
England,NRO,TYNE AND WEAR,Red_legged_partridge,0.00,60,0.00,
England,NRO,WEST YORKSHIRE,House_Sparrow,3.59,1,59.57,
England,NRO,WEST YORKSHIRE,Starling,3.31,2,47.78,
England,NRO,WEST YORKSHIRE,Blackbird,2.79,3,94.06,
England,NRO,WEST YORKSHIRE,Blue_Tit,2.11,4,80.20,
England,NRO,WEST YORKSHIRE,Collared_Dove,1.42,5,56.06,
England,NRO,WEST YORKSHIRE,Goldfinch,1.37,6,28.36,
England,NRO,WEST YORKSHIRE,Long_tailed_tit,1.26,7,28.38,
England,NRO,WEST YORKSHIRE,Magpie,1.21,8,57.10,
England,NRO,WEST YORKSHIRE,Woodpigeon,1.11,9,50.43,
England,NRO,WEST YORKSHIRE,Robin,1.10,10,78.23,
England,NRO,WEST YORKSHIRE,Great_Tit,1.04,11,50.75,
England,NRO,WEST YORKSHIRE,Chaffinch,1.03,12,40.82,
England,NRO,WEST YORKSHIRE,Greenfinch,0.97,13,30.38,
England,NRO,WEST YORKSHIRE,Dunnock,0.94,14,52.60,
England,NRO,WEST YORKSHIRE,Coal_Tit,0.73,15,40.68,
England,NRO,WEST YORKSHIRE,Carrion_crow,0.49,16,22.27,
England,NRO,WEST YORKSHIRE,Feral_pigeon,0.46,17,14.03,
England,NRO,WEST YORKSHIRE,Jackdaw,0.29,18,10.24,
England,NRO,WEST YORKSHIRE,Wren,0.28,19,25.08,
England,NRO,WEST YORKSHIRE,Bullfinch,0.20,20,9.08,
England,NRO,WEST YORKSHIRE,Song_Thrush,0.19,21,14.18,
England,NRO,WEST YORKSHIRE,Common_gull,0.11,22,2.49,
England,NRO,WEST YORKSHIRE,Tree_sparrow,0.09,23,2.36,
England,NRO,WEST YORKSHIRE,Great_spotted_woodpecker,0.09,24,7.90,
England,NRO,WEST YORKSHIRE,Nuthatch,0.09,25,6.53,
England,NRO,WEST YORKSHIRE,Jay,0.08,26,5.79,
England,NRO,WEST YORKSHIRE,Pheasant,0.07,27,3.94,
England,NRO,WEST YORKSHIRE,Siskin,0.07,28,2.72,
England,NRO,WEST YORKSHIRE,Rook,0.06,29,1.94,
England,NRO,WEST YORKSHIRE,Mistle_thrush,0.05,30,3.55,
England,NRO,WEST YORKSHIRE,Goldcrest,0.05,31,4.04,
England,NRO,WEST YORKSHIRE,Black_headed_gull,0.04,32,1.24,
England,NRO,WEST YORKSHIRE,Redwing,0.04,33,1.09,
England,NRO,WEST YORKSHIRE,Mallard,0.03,34,0.49,
England,NRO,WEST YORKSHIRE,Sparrowhawk,0.03,35,2.98,
England,NRO,WEST YORKSHIRE,Blackcap,0.02,36,1.92,
England,NRO,WEST YORKSHIRE,Fieldfare,0.02,37,0.60,
England,NRO,WEST YORKSHIRE,Pied_wagtail,0.02,38,1.40,
England,NRO,WEST YORKSHIRE,Redpoll,0.01,39,0.44,
England,NRO,WEST YORKSHIRE,Treecreeper,0.01,40,1.19,
England,NRO,WEST YORKSHIRE,Stock_dove,0.01,41,0.67,
England,NRO,WEST YORKSHIRE,Reed_bunting,0.01,42,0.57,
England,NRO,WEST YORKSHIRE,Lesser_spotted_woodpecker,0.01,43,0.98,
England,NRO,WEST YORKSHIRE,Grey_wagtail,0.01,44,0.85,
England,NRO,WEST YORKSHIRE,Yellowhammer,0.01,45,0.52,
England,NRO,WEST YORKSHIRE,Kestrel,0.01,46,0.75,
England,NRO,WEST YORKSHIRE,Moorhen,0.01,47,0.41,
England,NRO,WEST YORKSHIRE,Brambling,0.01,48,0.47,
England,NRO,WEST YORKSHIRE,Herring_gull,0.01,49,0.26,
England,NRO,WEST YORKSHIRE,Willow_tit,0.01,50,0.47,
England,NRO,WEST YORKSHIRE,Grey_heron,0.01,51,0.54,
England,NRO,WEST YORKSHIRE,Marsh_tit,0.00,52,0.34,
England,NRO,WEST YORKSHIRE,Red_kite,0.00,53,0.31,
England,NRO,WEST YORKSHIRE,Linnet,0.00,54,0.21,
England,NRO,WEST YORKSHIRE,Waxwing,0.00,55,0.13,
England,NRO,WEST YORKSHIRE,Chiffchaff,0.00,56,0.23,
England,NRO,WEST YORKSHIRE,Tawny_owl,0.00,57,0.13,
England,NRO,WEST YORKSHIRE,Barn_owl,0.00,58,0.08,
England,NRO,WEST YORKSHIRE,Red_legged_partridge,0.00,58,0.05,
England,NRO,WEST YORKSHIRE,Buzzard,0.00,60,0.08,
England,NRO,WEST YORKSHIRE,Raven,0.00,61,0.05,
England,NRO,WEST YORKSHIRE,Green_woodpecker,0.00,62,0.05,
England,NRO,WEST YORKSHIRE,Corn_bunting,0.00,63,0.03,
England,NRO,WEST YORKSHIRE,Lapwing,0.00,64,0.03,
England,NRO,WEST YORKSHIRE,Ring_necked_parakeet,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Lesser_black_backed_gull,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Grey_partridge,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Hooded_crow,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Meadow_pipit,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Great_black_backed_gull,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Skylark,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Little_owl,0.00,65,0.00,
England,NRO,WEST YORKSHIRE,Black_redstart,0.00,65,0.00,
England,SERO,BERKSHIRE,Blue_Tit,2.70,1,86.86,
England,SERO,BERKSHIRE,Woodpigeon,2.55,2,80.54,
England,SERO,BERKSHIRE,Blackbird,2.47,3,93.82,
England,SERO,BERKSHIRE,House_Sparrow,1.90,4,43.84,
England,SERO,BERKSHIRE,Starling,1.75,5,39.11,
England,SERO,BERKSHIRE,Chaffinch,1.65,6,57.23,
England,SERO,BERKSHIRE,Great_Tit,1.58,7,65.23,
England,SERO,BERKSHIRE,Robin,1.47,8,89.57,
England,SERO,BERKSHIRE,Long_tailed_tit,1.30,9,31.25,
England,SERO,BERKSHIRE,Collared_Dove,1.15,10,51.56,
England,SERO,BERKSHIRE,Goldfinch,1.13,11,27.06,
England,SERO,BERKSHIRE,Magpie,0.98,12,51.93,
England,SERO,BERKSHIRE,Greenfinch,0.89,13,30.80,
England,SERO,BERKSHIRE,Dunnock,0.86,14,49.92,
England,SERO,BERKSHIRE,Coal_Tit,0.69,15,39.39,
England,SERO,BERKSHIRE,Feral_pigeon,0.48,16,14.58,
England,SERO,BERKSHIRE,Carrion_crow,0.41,17,19.52,
England,SERO,BERKSHIRE,Jackdaw,0.40,18,12.14,
England,SERO,BERKSHIRE,Nuthatch,0.24,19,17.39,
England,SERO,BERKSHIRE,Song_Thrush,0.23,20,19.80,
England,SERO,BERKSHIRE,Great_spotted_woodpecker,0.22,21,17.98,
England,SERO,BERKSHIRE,Wren,0.19,22,17.11,
England,SERO,BERKSHIRE,Jay,0.19,23,13.57,
England,SERO,BERKSHIRE,Siskin,0.15,24,4.99,
England,SERO,BERKSHIRE,Pheasant,0.12,25,5.64,
England,SERO,BERKSHIRE,Ring_necked_parakeet,0.11,26,3.26,
England,SERO,BERKSHIRE,Blackcap,0.11,27,8.76,
England,SERO,BERKSHIRE,Common_gull,0.08,28,1.53,
England,SERO,BERKSHIRE,Pied_wagtail,0.08,29,5.92,
England,SERO,BERKSHIRE,Rook,0.08,30,1.96,
England,SERO,BERKSHIRE,Green_woodpecker,0.07,31,6.37,
England,SERO,BERKSHIRE,Goldcrest,0.06,32,4.84,
England,SERO,BERKSHIRE,Red_kite,0.05,33,4.06,
England,SERO,BERKSHIRE,Bullfinch,0.05,34,3.06,
England,SERO,BERKSHIRE,Mallard,0.05,35,0.95,
England,SERO,BERKSHIRE,Redwing,0.03,36,0.98,
England,SERO,BERKSHIRE,Fieldfare,0.03,37,1.32,
England,SERO,BERKSHIRE,Brambling,0.03,38,1.44,
England,SERO,BERKSHIRE,Tree_sparrow,0.03,39,1.38,
England,SERO,BERKSHIRE,Moorhen,0.02,40,1.41,
England,SERO,BERKSHIRE,Lesser_spotted_woodpecker,0.02,40,2.11,
England,SERO,BERKSHIRE,Black_headed_gull,0.02,42,0.52,
England,SERO,BERKSHIRE,Sparrowhawk,0.02,43,2.17,
England,SERO,BERKSHIRE,Stock_dove,0.02,44,1.16,
England,SERO,BERKSHIRE,Mistle_thrush,0.02,45,1.56,
England,SERO,BERKSHIRE,Marsh_tit,0.02,46,1.32,
England,SERO,BERKSHIRE,Grey_wagtail,0.02,47,1.35,
England,SERO,BERKSHIRE,Redpoll,0.01,48,0.58,
England,SERO,BERKSHIRE,Willow_tit,0.01,49,0.89,
England,SERO,BERKSHIRE,Grey_heron,0.01,49,1.07,
England,SERO,BERKSHIRE,Buzzard,0.01,51,0.86,
England,SERO,BERKSHIRE,Treecreeper,0.01,52,0.80,
England,SERO,BERKSHIRE,Reed_bunting,0.01,53,0.31,
England,SERO,BERKSHIRE,Red_legged_partridge,0.01,54,0.31,
England,SERO,BERKSHIRE,Kestrel,0.01,55,0.55,
England,SERO,BERKSHIRE,Chiffchaff,0.00,56,0.31,
England,SERO,BERKSHIRE,Yellowhammer,0.00,57,0.21,
England,SERO,BERKSHIRE,Herring_gull,0.00,58,0.15,
England,SERO,BERKSHIRE,Barn_owl,0.00,59,0.12,
England,SERO,BERKSHIRE,Linnet,0.00,60,0.09,
England,SERO,BERKSHIRE,Meadow_pipit,0.00,61,0.09,
England,SERO,BERKSHIRE,Tawny_owl,0.00,62,0.06,
England,SERO,BERKSHIRE,Great_black_backed_gull,0.00,63,0.03,
England,SERO,BERKSHIRE,Skylark,0.00,63,0.03,
England,SERO,BERKSHIRE,Lapwing,0.00,65,0.03,
England,SERO,BERKSHIRE,Lesser_black_backed_gull,0.00,66,0.00,
England,SERO,BERKSHIRE,Grey_partridge,0.00,66,0.00,
England,SERO,BERKSHIRE,Waxwing,0.00,66,0.00,
England,SERO,BERKSHIRE,Hooded_crow,0.00,66,0.00,
England,SERO,BERKSHIRE,Corn_bunting,0.00,66,0.00,
England,SERO,BERKSHIRE,Little_owl,0.00,66,0.00,
England,SERO,BERKSHIRE,Black_redstart,0.00,66,0.00,
England,SERO,BERKSHIRE,Raven,0.00,66,0.00,
England,SERO,EAST SUSSEX,Starling,3.26,1,52.77,
England,SERO,EAST SUSSEX,House_Sparrow,3.18,2,60.72,
England,SERO,EAST SUSSEX,Blue_Tit,2.80,3,81.24,
England,SERO,EAST SUSSEX,Blackbird,2.46,4,92.66,
England,SERO,EAST SUSSEX,Woodpigeon,1.97,5,71.05,
England,SERO,EAST SUSSEX,Chaffinch,1.70,6,53.61,
England,SERO,EAST SUSSEX,Great_Tit,1.43,7,55.21,
England,SERO,EAST SUSSEX,Collared_Dove,1.43,8,58.61,
England,SERO,EAST SUSSEX,Robin,1.33,9,84.49,
England,SERO,EAST SUSSEX,Magpie,1.04,10,51.87,
England,SERO,EAST SUSSEX,Long_tailed_tit,1.03,11,22.38,
England,SERO,EAST SUSSEX,Greenfinch,1.01,12,31.78,
England,SERO,EAST SUSSEX,Dunnock,0.94,13,50.71,
England,SERO,EAST SUSSEX,Goldfinch,0.90,14,21.12,
England,SERO,EAST SUSSEX,Feral_pigeon,0.78,15,19.25,
England,SERO,EAST SUSSEX,Jackdaw,0.60,16,17.94,
England,SERO,EAST SUSSEX,Coal_Tit,0.58,17,32.68,
England,SERO,EAST SUSSEX,Carrion_crow,0.53,18,25.19,
England,SERO,EAST SUSSEX,Song_Thrush,0.43,19,34.93,
England,SERO,EAST SUSSEX,Nuthatch,0.30,20,20.33,
England,SERO,EAST SUSSEX,Wren,0.28,21,24.14,
England,SERO,EAST SUSSEX,Great_spotted_woodpecker,0.24,22,18.56,
England,SERO,EAST SUSSEX,Common_gull,0.22,23,7.24,
England,SERO,EAST SUSSEX,Herring_gull,0.20,24,7.79,
England,SERO,EAST SUSSEX,Pheasant,0.19,25,8.85,
England,SERO,EAST SUSSEX,Jay,0.17,26,11.69,
England,SERO,EAST SUSSEX,Pied_wagtail,0.15,27,10.84,
England,SERO,EAST SUSSEX,Rook,0.12,28,3.58,
England,SERO,EAST SUSSEX,Siskin,0.11,29,3.62,
England,SERO,EAST SUSSEX,Goldcrest,0.07,30,5.75,
England,SERO,EAST SUSSEX,Moorhen,0.06,31,3.01,
England,SERO,EAST SUSSEX,Mallard,0.06,32,1.29,
England,SERO,EAST SUSSEX,Green_woodpecker,0.05,33,4.87,
England,SERO,EAST SUSSEX,Marsh_tit,0.05,34,3.85,
England,SERO,EAST SUSSEX,Bullfinch,0.05,35,3.12,
England,SERO,EAST SUSSEX,Tree_sparrow,0.04,36,1.56,
England,SERO,EAST SUSSEX,Blackcap,0.04,37,2.97,
England,SERO,EAST SUSSEX,Black_headed_gull,0.03,38,1.18,
England,SERO,EAST SUSSEX,Redwing,0.03,39,1.30,
England,SERO,EAST SUSSEX,Mistle_thrush,0.02,40,2.13,
England,SERO,EAST SUSSEX,Sparrowhawk,0.02,41,2.32,
England,SERO,EAST SUSSEX,Fieldfare,0.02,42,0.65,
England,SERO,EAST SUSSEX,Grey_wagtail,0.02,43,1.83,
England,SERO,EAST SUSSEX,Lesser_spotted_woodpecker,0.02,44,1.83,
England,SERO,EAST SUSSEX,Treecreeper,0.02,45,1.98,
England,SERO,EAST SUSSEX,Stock_dove,0.02,46,0.88,
England,SERO,EAST SUSSEX,Willow_tit,0.02,47,1.26,
England,SERO,EAST SUSSEX,Grey_heron,0.01,48,1.18,
England,SERO,EAST SUSSEX,Brambling,0.01,49,0.57,
England,SERO,EAST SUSSEX,Kestrel,0.01,50,0.65,
England,SERO,EAST SUSSEX,Yellowhammer,0.01,51,0.38,
England,SERO,EAST SUSSEX,Chiffchaff,0.01,52,0.46,
England,SERO,EAST SUSSEX,Barn_owl,0.00,53,0.42,
England,SERO,EAST SUSSEX,Reed_bunting,0.00,54,0.15,
England,SERO,EAST SUSSEX,Ring_necked_parakeet,0.00,55,0.04,
England,SERO,EAST SUSSEX,Buzzard,0.00,56,0.15,
England,SERO,EAST SUSSEX,Redpoll,0.00,57,0.11,
England,SERO,EAST SUSSEX,Red_legged_partridge,0.00,58,0.11,
England,SERO,EAST SUSSEX,Tawny_owl,0.00,59,0.15,
England,SERO,EAST SUSSEX,Linnet,0.00,60,0.11,
England,SERO,EAST SUSSEX,Lapwing,0.00,61,0.08,
England,SERO,EAST SUSSEX,Meadow_pipit,0.00,62,0.04,
England,SERO,EAST SUSSEX,Great_black_backed_gull,0.00,63,0.04,
England,SERO,EAST SUSSEX,Skylark,0.00,63,0.04,
England,SERO,EAST SUSSEX,Lesser_black_backed_gull,0.00,65,0.00,
England,SERO,EAST SUSSEX,Grey_partridge,0.00,65,0.00,
England,SERO,EAST SUSSEX,Waxwing,0.00,65,0.00,
England,SERO,EAST SUSSEX,Hooded_crow,0.00,65,0.00,
England,SERO,EAST SUSSEX,Corn_bunting,0.00,65,0.00,
England,SERO,EAST SUSSEX,Red_kite,0.00,65,0.00,
England,SERO,EAST SUSSEX,Little_owl,0.00,65,0.00,
England,SERO,EAST SUSSEX,Black_redstart,0.00,65,0.00,
England,SERO,EAST SUSSEX,Raven,0.00,65,0.00,
England,SERO,GREATER LONDON,Starling,2.78,1,48.39,
England,SERO,GREATER LONDON,Woodpigeon,2.77,2,81.38,
England,SERO,GREATER LONDON,House_Sparrow,2.41,3,42.94,
England,SERO,GREATER LONDON,Blue_Tit,2.05,4,78.24,
England,SERO,GREATER LONDON,Blackbird,1.87,5,87.44,
England,SERO,GREATER LONDON,Feral_pigeon,1.53,6,34.85,
England,SERO,GREATER LONDON,Robin,1.29,7,84.43,
England,SERO,GREATER LONDON,Great_Tit,1.21,8,56.52,
England,SERO,GREATER LONDON,Magpie,1.09,9,55.23,
England,SERO,GREATER LONDON,Collared_Dove,0.88,10,36.15,
England,SERO,GREATER LONDON,Goldfinch,0.71,11,17.65,
England,SERO,GREATER LONDON,Chaffinch,0.63,12,27.39,
England,SERO,GREATER LONDON,Greenfinch,0.59,13,19.55,
England,SERO,GREATER LONDON,Carrion_crow,0.55,14,26.80,
England,SERO,GREATER LONDON,Dunnock,0.52,15,33.68,
England,SERO,GREATER LONDON,Ring_necked_parakeet,0.51,16,16.02,
England,SERO,GREATER LONDON,Long_tailed_tit,0.39,17,13.27,
England,SERO,GREATER LONDON,Coal_Tit,0.35,18,20.69,
England,SERO,GREATER LONDON,Jay,0.23,19,16.41,
England,SERO,GREATER LONDON,Wren,0.21,20,18.69,
England,SERO,GREATER LONDON,Common_gull,0.16,21,3.60,
England,SERO,GREATER LONDON,Song_Thrush,0.12,22,9.99,
England,SERO,GREATER LONDON,Great_spotted_woodpecker,0.12,23,10.47,
England,SERO,GREATER LONDON,Jackdaw,0.08,24,3.12,
England,SERO,GREATER LONDON,Goldcrest,0.07,25,5.48,
England,SERO,GREATER LONDON,Nuthatch,0.05,26,3.84,
England,SERO,GREATER LONDON,Black_headed_gull,0.05,27,1.19,
England,SERO,GREATER LONDON,Blackcap,0.05,28,4.49,
England,SERO,GREATER LONDON,Siskin,0.04,29,1.56,
England,SERO,GREATER LONDON,Mallard,0.04,30,0.69,
England,SERO,GREATER LONDON,Green_woodpecker,0.04,31,3.68,
England,SERO,GREATER LONDON,Pied_wagtail,0.03,32,1.98,
England,SERO,GREATER LONDON,Redwing,0.02,33,0.83,
England,SERO,GREATER LONDON,Moorhen,0.02,34,0.72,
England,SERO,GREATER LONDON,Lesser_spotted_woodpecker,0.02,35,1.42,
England,SERO,GREATER LONDON,Tree_sparrow,0.01,36,0.60,
England,SERO,GREATER LONDON,Rook,0.01,37,0.55,
England,SERO,GREATER LONDON,Grey_heron,0.01,38,1.25,
England,SERO,GREATER LONDON,Herring_gull,0.01,39,0.49,
England,SERO,GREATER LONDON,Grey_wagtail,0.01,40,0.97,
England,SERO,GREATER LONDON,Stock_dove,0.01,41,0.57,
England,SERO,GREATER LONDON,Bullfinch,0.01,42,0.78,
England,SERO,GREATER LONDON,Sparrowhawk,0.01,43,1.04,
England,SERO,GREATER LONDON,Mistle_thrush,0.01,44,0.74,
England,SERO,GREATER LONDON,Fieldfare,0.01,45,0.46,
England,SERO,GREATER LONDON,Pheasant,0.00,46,0.23,
England,SERO,GREATER LONDON,Kestrel,0.00,47,0.40,
England,SERO,GREATER LONDON,Redpoll,0.00,48,0.16,
England,SERO,GREATER LONDON,Chiffchaff,0.00,49,0.22,
England,SERO,GREATER LONDON,Marsh_tit,0.00,50,0.20,
England,SERO,GREATER LONDON,Brambling,0.00,50,0.15,
England,SERO,GREATER LONDON,Willow_tit,0.00,52,0.17,
England,SERO,GREATER LONDON,Treecreeper,0.00,53,0.16,
England,SERO,GREATER LONDON,Reed_bunting,0.00,54,0.05,
England,SERO,GREATER LONDON,Yellowhammer,0.00,55,0.05,
England,SERO,GREATER LONDON,Tawny_owl,0.00,56,0.06,
England,SERO,GREATER LONDON,Lesser_black_backed_gull,0.00,57,0.04,
England,SERO,GREATER LONDON,Buzzard,0.00,58,0.04,
England,SERO,GREATER LONDON,Great_black_backed_gull,0.00,59,0.03,
England,SERO,GREATER LONDON,Skylark,0.00,60,0.02,
England,SERO,GREATER LONDON,Barn_owl,0.00,61,0.02,
England,SERO,GREATER LONDON,Corn_bunting,0.00,62,0.01,
England,SERO,GREATER LONDON,Linnet,0.00,63,0.01,
England,SERO,GREATER LONDON,Meadow_pipit,0.00,64,0.01,
England,SERO,GREATER LONDON,Red_kite,0.00,65,0.01,
England,SERO,GREATER LONDON,Grey_partridge,0.00,66,0.00,
England,SERO,GREATER LONDON,Waxwing,0.00,66,0.00,
England,SERO,GREATER LONDON,Hooded_crow,0.00,66,0.00,
England,SERO,GREATER LONDON,Lapwing,0.00,66,0.00,
England,SERO,GREATER LONDON,Little_owl,0.00,66,0.00,
England,SERO,GREATER LONDON,Black_redstart,0.00,66,0.00,
England,SERO,GREATER LONDON,Raven,0.00,66,0.00,
England,SERO,GREATER LONDON,Red_legged_partridge,0.00,66,0.00,
England,SERO,HAMPSHIRE,Blue_Tit,2.76,1,85.44,
England,SERO,HAMPSHIRE,Blackbird,2.66,2,94.79,
England,SERO,HAMPSHIRE,Woodpigeon,2.60,3,81.22,
England,SERO,HAMPSHIRE,House_Sparrow,2.47,4,49.26,
